id,n_victimas,aaaa,mm,dd,fecha,participantes
LC-2021-0376111,1,2021,7,29,2021-07-29,CAMIONETA-AUTO
LC-2021-0376233,1,2021,7,29,2021-07-29,CICLISTA-AUTO
LC-2021-0376291,2,2021,7,29,2021-07-29,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0376317,1,2021,7,29,2021-07-29,SD-CAMION
LC-2021-0376355,1,2021,7,29,2021-07-29,MOTO-AUTO
LC-2021-0376368,1,2021,7,29,2021-07-29,MOTO-AUTO
LC-2021-0376540,1,2021,7,29,2021-07-29,MOTO-CAMIONETA
LC-2021-0376552,1,2021,7,29,2021-07-29,MOTO-MOVIL
LC-2021-0376565,6,2021,7,29,2021-07-29,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0376838,1,2021,7,29,2021-07-29,SD-SD
LC-2021-0376870,1,2021,7,29,2021-07-29,PEATON-MOTO
LC-2021-0376883,2,2021,7,29,2021-07-29,MOTO-PEATON
LC-2021-0376892,1,2021,7,29,2021-07-29,MOTO-AUTO
LC-2021-0377176,1,2021,7,30,2021-07-30,SD-SD
LC-2021-0377437,1,2021,7,30,2021-07-30,PEATON-AUTO
LC-2021-0377758,1,2021,7,30,2021-07-30,SD-SD
LC-2021-0377812,1,2021,7,30,2021-07-30,MOTO-SD
LC-2021-0378173,1,2021,7,30,2021-07-30,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0378249,1,2021,7,30,2021-07-30,MOTO-PEATON
LC-2021-0378311,1,2021,7,30,2021-07-30,TAXI-AUTO
LC-2021-0378352,1,2021,7,30,2021-07-30,MOTO-AUTO
LC-2021-0378388,1,2021,7,30,2021-07-30,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0378584,1,2021,7,30,2021-07-30,PEATON-AUTO
LC-2021-0378596,1,2021,7,30,2021-07-30,MOTO-AUTO
LC-2021-0378607,1,2021,7,30,2021-07-30,MOTO-TAXI
LC-2021-0378683,1,2021,7,30,2021-07-30,MOTO-AUTO
LC-2021-0378688,1,2021,7,30,2021-07-30,MOTO-OBJETO FIJO
LC-2021-0378700,1,2021,7,30,2021-07-30,MOTO-CAMIONETA
LC-2021-0378864,1,2021,7,30,2021-07-30,MOTO-AUTO
LC-2021-0382340,1,2021,7,30,2021-07-30,SD-SD
LC-2021-0378934,1,2021,7,31,2021-07-31,MOTO-TAXI
LC-2021-0379093,1,2021,7,31,2021-07-31,MOTO-AUTO
LC-2021-0379227,1,2021,7,31,2021-07-31,MOTO-AUTO
LC-2021-0379282,1,2021,7,31,2021-07-31,MOTO-AUTO
LC-2021-0379316,1,2021,7,31,2021-07-31,MOTO-AUTO
LC-2021-0379398,1,2021,7,31,2021-07-31,MOTO-AUTO
LC-2021-0379414,3,2021,7,31,2021-07-31,PEATON-AUTO
LC-2021-0379561,1,2021,7,31,2021-07-31,PEATON-TRANSPORTE PUBLICO
LC-2021-0379573,1,2021,7,31,2021-07-31,MOTO-AUTO
LC-2021-0379804,1,2021,7,31,2021-07-31,SD-AUTO
LC-2021-0379834,2,2021,7,31,2021-07-31,AUTO-AUTO
LC-2021-0379894,1,2021,7,31,2021-07-31,SD-SD
LC-2021-0379917,5,2021,7,31,2021-07-31,SD-SD
LC-2021-0379922,1,2021,7,31,2021-07-31,SD-SD
LC-2021-0380668,1,2021,7,31,2021-07-31,SD-SD
LC-2021-0379970,1,2021,8,1,2021-08-01,AUTO-AUTO
LC-2021-0379992,2,2021,8,1,2021-08-01,SD-SD
LC-2021-0380027,1,2021,8,1,2021-08-01,MOTO-AUTO
LC-2021-0380059,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380092,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380204,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380229,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380378,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380567,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380734,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380761,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0380856,2,2021,8,1,2021-08-01,MOVIL-AUTO
LC-2021-0381776,1,2021,8,1,2021-08-01,SD-SD
LC-2021-0382676,1,2021,8,1,2021-08-01,AUTO-AUTO
LC-2021-0389582,1,2021,8,1,2021-08-01,MOTO-TAXI
LC-2021-0381033,1,2021,8,2,2021-08-02,AUTO-CAMIONETA
LC-2021-0381161,2,2021,8,2,2021-08-02,SD-SD
LC-2021-0381269,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381393,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381400,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381407,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381488,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381660,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381676,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381747,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0381871,1,2021,8,2,2021-08-02,MOTO-TRANSPORTE PUBLICO
LC-2021-0381872,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382001,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382165,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382544,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382613,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382718,1,2021,8,2,2021-08-02,MOTO-SD
LC-2021-0382778,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382781,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382783,1,2021,8,2,2021-08-02,MOTO-OBJETO FIJO
LC-2021-0382824,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0382853,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0383167,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0449524,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0651666,1,2021,8,2,2021-08-02,SD-SD
LC-2021-0383124,1,2021,8,3,2021-08-03,AUTO-CAMION
LC-2021-0383219,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0383299,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0383673,1,2021,8,3,2021-08-03,MOTO-AUTO
LC-2021-0383849,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0383873,2,2021,8,3,2021-08-03,AUTO-AUTO
LC-2021-0383966,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384010,1,2021,8,3,2021-08-03,MOTO-AUTO
LC-2021-0384022,2,2021,8,3,2021-08-03,SD-SD
LC-2021-0384117,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384186,1,2021,8,3,2021-08-03,MOTO-TRANSPORTE PUBLICO
LC-2021-0384226,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384234,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384250,1,2021,8,3,2021-08-03,PEATON-MOTO
LC-2021-0384288,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384341,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384379,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384549,1,2021,8,3,2021-08-03,PEATON-SD
LC-2021-0384604,1,2021,8,3,2021-08-03,MOTO-AUTO
LC-2021-0384686,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384814,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384841,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384848,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384904,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0384920,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0388145,1,2021,8,3,2021-08-03,SD-SD
LC-2021-0385114,1,2021,8,4,2021-08-04,AUTO-OBJETO FIJO
LC-2021-0385202,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385331,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385552,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385634,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385663,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385795,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385863,1,2021,8,4,2021-08-04,MOTO-AUTO
LC-2021-0385884,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0385994,1,2021,8,4,2021-08-04,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0386090,1,2021,8,4,2021-08-04,PEATON-AUTO
LC-2021-0386102,3,2021,8,4,2021-08-04,CAMIONETA-SD
LC-2021-0386143,1,2021,8,4,2021-08-04,MOTO-SD
LC-2021-0386213,2,2021,8,4,2021-08-04,SD-SD
LC-2021-0386269,1,2021,8,4,2021-08-04,MOTO-TRANSPORTE PUBLICO
LC-2021-0386279,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0386379,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0386465,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0386479,1,2021,8,4,2021-08-04,PEATON-MOTO
LC-2021-0386537,1,2021,8,4,2021-08-04,MOTO-SD
LC-2021-0386602,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0386663,1,2021,8,4,2021-08-04,PEATON-AUTO
LC-2021-0386693,1,2021,8,4,2021-08-04,PEATON-AUTO
LC-2021-0386695,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0386734,1,2021,8,4,2021-08-04,SD-SD
LC-2021-0386857,1,2021,8,4,2021-08-04,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0386875,1,2021,8,4,2021-08-04,MOTO-AUTO
LC-2021-0390672,1,2021,8,4,2021-08-04,MOTO-AUTO
LC-2021-0387110,1,2021,8,5,2021-08-05,CAMIONETA-AUTO
LC-2021-0387353,1,2021,8,5,2021-08-05,PEATON-SD
LC-2021-0387463,1,2021,8,5,2021-08-05,MOTO-AUTO
LC-2021-0387487,1,2021,8,5,2021-08-05,PEATON-AUTO
LC-2021-0387549,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0387553,1,2021,8,5,2021-08-05,MOTO-SD
LC-2021-0387731,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388354,1,2021,8,5,2021-08-05,SD-AUTO
LC-2021-0388391,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388399,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388433,1,2021,8,5,2021-08-05,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0388436,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388439,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388513,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388627,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388640,1,2021,8,5,2021-08-05,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0388780,1,2021,8,5,2021-08-05,MOTO-AUTO
LC-2021-0388817,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388826,2,2021,8,5,2021-08-05,CAMIONETA-MOTO
LC-2021-0388832,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388842,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388849,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388940,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0391724,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0399993,1,2021,8,5,2021-08-05,TAXI-AUTO
LC-2021-0497041,1,2021,8,5,2021-08-05,SD-SD
LC-2021-0388902,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0389027,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0389093,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0389128,1,2021,8,6,2021-08-06,AUTO-CAMION
LC-2021-0389158,1,2021,8,6,2021-08-06,MOTO-TAXI
LC-2021-0389217,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0389232,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0389273,2,2021,8,6,2021-08-06,AUTO-AUTO
LC-2021-0389348,1,2021,8,6,2021-08-06,CICLISTA-AUTO
LC-2021-0389841,1,2021,8,6,2021-08-06,MOTO-AUTO
LC-2021-0389916,2,2021,8,6,2021-08-06,MOTO-AUTO
LC-2021-0390031,3,2021,8,6,2021-08-06,SD-SD
LC-2021-0390139,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390182,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390262,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390274,1,2021,8,6,2021-08-06,MOTO-AUTO
LC-2021-0390279,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390417,1,2021,8,6,2021-08-06,MOTO-AUTO
LC-2021-0390432,2,2021,8,6,2021-08-06,SD-SD
LC-2021-0390438,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390446,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390474,1,2021,8,6,2021-08-06,MOTO-AUTO
LC-2021-0390503,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390600,1,2021,8,6,2021-08-06,MOTO-TAXI
LC-2021-0390634,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390914,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0391153,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0397234,1,2021,8,6,2021-08-06,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0456658,1,2021,8,6,2021-08-06,SD-SD
LC-2021-0390746,1,2021,8,7,2021-08-07,AUTO-AUTO
LC-2021-0390793,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0390892,2,2021,8,7,2021-08-07,SD-SD
LC-2021-0391060,2,2021,8,7,2021-08-07,MOTO-AUTO
LC-2021-0391141,1,2021,8,7,2021-08-07,PEATON-AUTO
LC-2021-0391142,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391195,1,2021,8,7,2021-08-07,PEATON-MOTO
LC-2021-0391262,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391267,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391354,1,2021,8,7,2021-08-07,MOTO-TAXI
LC-2021-0391377,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391383,1,2021,8,7,2021-08-07,PEATON-TAXI
LC-2021-0391395,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391429,1,2021,8,7,2021-08-07,TRANSPORTE PUBLICO-AUTO
LC-2021-0391459,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391479,2,2021,8,7,2021-08-07,CAMIONETA-AUTO
LC-2021-0391512,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391668,2,2021,8,7,2021-08-07,SD-SD
LC-2021-0391677,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391734,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391765,1,2021,8,7,2021-08-07,PEATON-CAMIONETA
LC-2021-0391772,1,2021,8,7,2021-08-07,CICLISTA-OBJETO FIJO
LC-2021-0391834,1,2021,8,7,2021-08-07,MOTO-AUTO
LC-2021-0391850,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391892,1,2021,8,7,2021-08-07,MOTO-AUTO
LC-2021-0394291,1,2021,8,7,2021-08-07,PEATON-TRANSPORTE PUBLICO
LC-2021-0394577,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0397240,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0402867,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0406094,1,2021,8,7,2021-08-07,MOTO-CAMIONETA
LC-2021-0437585,1,2021,8,7,2021-08-07,SD-SD
LC-2021-0391959,1,2021,8,8,2021-08-08,AUTO-OBJETO FIJO
LC-2021-0391973,1,2021,8,8,2021-08-08,SD-SD
LC-2021-0392411,1,2021,8,8,2021-08-08,SD-SD
LC-2021-0392500,1,2021,8,8,2021-08-08,PEATON-SD
LC-2021-0392527,3,2021,8,8,2021-08-08,AUTO-TAXI
LC-2021-0392602,1,2021,8,8,2021-08-08,SD-SD
LC-2021-0392815,1,2021,8,8,2021-08-08,SD-SD
LC-2021-0392826,1,2021,8,8,2021-08-08,SD-SD
LC-2021-0393780,1,2021,8,8,2021-08-08,MOTO-TRANSPORTE PUBLICO
LC-2021-0394019,1,2021,8,8,2021-08-08,PEATON-AUTO
LC-2021-0404959,3,2021,8,8,2021-08-08,AUTO-SD
LC-2021-0423226,1,2021,8,8,2021-08-08,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0392891,1,2021,8,9,2021-08-09,SD-TRANSPORTE PUBLICO
LC-2021-0392924,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0392950,1,2021,8,9,2021-08-09,MOTO-SD
LC-2021-0393096,1,2021,8,9,2021-08-09,MOTO-AUTO
LC-2021-0393125,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0393350,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0393458,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0393469,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0393660,2,2021,8,9,2021-08-09,SD-SD
LC-2021-0393901,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0393903,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0393911,1,2021,8,9,2021-08-09,MOTO-AUTO
LC-2021-0394113,4,2021,8,9,2021-08-09,AUTO-AUTO
LC-2021-0394229,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0394300,1,2021,8,9,2021-08-09,MOTO-SD
LC-2021-0394364,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0394519,6,2021,8,9,2021-08-09,AUTO-TRANSPORTE PUBLICO
LC-2021-0395792,1,2021,8,9,2021-08-09,MOTO-AUTO
LC-2021-0596280,1,2021,8,9,2021-08-09,SD-SD
LC-2021-0392374,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0394824,1,2021,8,10,2021-08-10,MOTO-AUTO
LC-2021-0394843,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0394855,1,2021,8,10,2021-08-10,MOTO-AUTO
LC-2021-0394939,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395082,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395175,1,2021,8,10,2021-08-10,MOTO-AUTO
LC-2021-0395220,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395222,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395372,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395387,1,2021,8,10,2021-08-10,MOTO-CAMION
LC-2021-0395400,1,2021,8,10,2021-08-10,MOTO-CAMION
LC-2021-0395508,1,2021,8,10,2021-08-10,PEATON-MOTO
LC-2021-0395635,1,2021,8,10,2021-08-10,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0395735,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395836,1,2021,8,10,2021-08-10,PEATON-SD
LC-2021-0395864,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0395871,1,2021,8,10,2021-08-10,PEATON-AUTO
LC-2021-0395986,2,2021,8,10,2021-08-10,PEATON-MOTO
LC-2021-0396267,1,2021,8,10,2021-08-10,MOTO-AUTO
LC-2021-0396287,1,2021,8,10,2021-08-10,MOTO-AUTO
LC-2021-0396470,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0396542,1,2021,8,10,2021-08-10,TAXI-AUTO
LC-2021-0396604,1,2021,8,10,2021-08-10,MOTO-AUTO
LC-2021-0396776,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0396971,1,2021,8,10,2021-08-10,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0398973,1,2021,8,10,2021-08-10,AUTO-AUTO
LC-2021-0402830,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0445603,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0518202,1,2021,8,10,2021-08-10,SD-SD
LC-2021-0396761,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0396798,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0396805,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0396812,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0396895,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0397018,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0397307,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0397335,1,2021,8,11,2021-08-11,PEATON-CAMION
LC-2021-0397440,1,2021,8,11,2021-08-11,AUTO-CAMIONETA
LC-2021-0397577,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0397694,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0397819,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398029,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398047,3,2021,8,11,2021-08-11,SD-SD
LC-2021-0398098,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398113,4,2021,8,11,2021-08-11,SD-SD
LC-2021-0398118,2,2021,8,11,2021-08-11,PEATON-MOTO
LC-2021-0398128,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398175,1,2021,8,11,2021-08-11,PEATON-AUTO
LC-2021-0398210,1,2021,8,11,2021-08-11,SD-AUTO
LC-2021-0398230,1,2021,8,11,2021-08-11,PEATON-AUTO
LC-2021-0398278,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398335,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398354,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0398364,1,2021,8,11,2021-08-11,SD-AUTO
LC-2021-0398448,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0406723,1,2021,8,11,2021-08-11,SD-SD
LC-2021-0397435,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0398789,1,2021,8,12,2021-08-12,MOTO-OBJETO FIJO
LC-2021-0398903,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399069,1,2021,8,12,2021-08-12,SD-AUTO
LC-2021-0399195,1,2021,8,12,2021-08-12,PEATON-AUTO
LC-2021-0399253,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399278,1,2021,8,12,2021-08-12,CAMION-AUTO
LC-2021-0399299,1,2021,8,12,2021-08-12,TRANSPORTE PUBLICO-SD
LC-2021-0399351,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399439,1,2021,8,12,2021-08-12,MOTO-AUTO
LC-2021-0399517,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399602,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399720,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399729,3,2021,8,12,2021-08-12,SD-SD
LC-2021-0399748,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399762,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399865,1,2021,8,12,2021-08-12,MOTO-AUTO
LC-2021-0399953,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0399987,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0400080,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0400112,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0400152,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0400208,1,2021,8,12,2021-08-12,AUTO-AUTO
LC-2021-0400225,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0400466,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0402076,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0402805,1,2021,8,12,2021-08-12,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0409228,1,2021,8,12,2021-08-12,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0610019,1,2021,8,12,2021-08-12,SD-SD
LC-2021-0400618,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0400739,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0400791,3,2021,8,13,2021-08-13,MIXTO-CAMION
LC-2021-0400901,1,2021,8,13,2021-08-13,PEATON-AUTO
LC-2021-0400942,1,2021,8,13,2021-08-13,PEATON-AUTO
LC-2021-0401000,1,2021,8,13,2021-08-13,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2021-0401005,2,2021,8,13,2021-08-13,AUTO-TRANSPORTE PUBLICO
LC-2021-0401110,3,2021,8,13,2021-08-13,PEATON-MOTO
LC-2021-0401116,2,2021,8,13,2021-08-13,TRANSPORTE PUBLICO-SD
LC-2021-0401119,1,2021,8,13,2021-08-13,MOTO-CAMIONETA
LC-2021-0401189,2,2021,8,13,2021-08-13,SD-SD
LC-2021-0401214,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401216,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401243,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401296,4,2021,8,13,2021-08-13,SD-SD
LC-2021-0401310,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401330,1,2021,8,13,2021-08-13,MOTO-AUTO
LC-2021-0401399,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401416,2,2021,8,13,2021-08-13,MOTO-SD
LC-2021-0401465,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401509,1,2021,8,13,2021-08-13,MOTO-AUTO
LC-2021-0401517,1,2021,8,13,2021-08-13,SD-MOTO
LC-2021-0401535,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401543,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401597,2,2021,8,13,2021-08-13,SD-SD
LC-2021-0401601,1,2021,8,13,2021-08-13,MOTO-CAMIONETA
LC-2021-0401635,1,2021,8,13,2021-08-13,MOTO-MOTO
LC-2021-0401763,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401786,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0401893,1,2021,8,13,2021-08-13,PEATON-MOTO
LC-2021-0401908,1,2021,8,13,2021-08-13,TRANSPORTE PUBLICO-CAMIONETA
LC-2021-0401979,1,2021,8,13,2021-08-13,MOTO-AUTO
LC-2021-0401995,1,2021,8,13,2021-08-13,PEATON-TAXI
LC-2021-0402015,1,2021,8,13,2021-08-13,MOTO-AUTO
LC-2021-0402046,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0402072,2,2021,8,13,2021-08-13,SD-SD
LC-2021-0402106,2,2021,8,13,2021-08-13,MOTO-MOTO
LC-2021-0402130,2,2021,8,13,2021-08-13,SD-SD
LC-2021-0402138,1,2021,8,13,2021-08-13,MOTO-AUTO
LC-2021-0402213,1,2021,8,13,2021-08-13,PEATON-TRANSPORTE PUBLICO
LC-2021-0402217,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0402764,1,2021,8,13,2021-08-13,PEATON-CAMIONETA
LC-2021-0403482,1,2021,8,13,2021-08-13,MOTO-AUTO
LC-2021-0404079,1,2021,8,13,2021-08-13,SD-SD
LC-2021-0406804,1,2021,8,13,2021-08-13,MOTO-SD
LC-2021-0402479,2,2021,8,14,2021-08-14,SD-SD
LC-2021-0402495,1,2021,8,14,2021-08-14,AUTO-CAMION
LC-2021-0402497,3,2021,8,14,2021-08-14,MIXTO-AUTO
LC-2021-0402556,1,2021,8,14,2021-08-14,SD-SD
LC-2021-0402618,1,2021,8,14,2021-08-14,SD-SD
LC-2021-0402699,1,2021,8,14,2021-08-14,MOTO-AUTO
LC-2021-0402751,1,2021,8,14,2021-08-14,PEATON-AUTO
LC-2021-0402759,1,2021,8,14,2021-08-14,PEATON-AUTO
LC-2021-0402789,1,2021,8,14,2021-08-14,MOTO-AUTO
LC-2021-0402790,1,2021,8,14,2021-08-14,SD-SD
LC-2021-0402979,1,2021,8,14,2021-08-14,AUTO-AUTO
